iter	Passed	Remaining
1654	415027	588059
1655	415664	588356
1656	416326	588685
1657	416945	588954
1658	417553	589205
1659	418166	589463
1660	418799	589748
1661	419422	590018
1662	419997	590219
1663	420591	590445
1664	421200	590692
1665	421791	590913
1666	422422	591189
1667	423076	591495
1668	423679	591729
1669	424252	591920
1670	424860	592160
1671	425437	592356
1672	426008	592541
1673	426616	592777
1674	427211	592994
1675	427782	593178
1676	428364	593375
1677	428975	593611
1678	429573	593830
1679	430170	594044
1680	430758	594247
1681	431361	594469
1682	431969	594695
1683	432543	594875
1684	433130	595072
1685	433703	595248
1686	434284	595435
1687	434862	595617
1688	435452	595814
1689	436038	596005
1690	436619	596188
1691	437206	596378
1692	437522	596199
1693	437787	595949
1694	438074	595729
1695	438351	595496
1696	438717	595384
1697	438975	595124
1698	439225	594855
1699	439503	594622
1700	439782	594390
1701	440124	594244
1702	440378	593980
1703	440632	593716
1704	440892	593459
1705	441157	593209
1706	441414	592948
1707	441649	592657
1708	441906	592397
1709	442139	592104
1710	442372	591812
1711	442636	591560
1712	442898	591307
1713	443145	591033
1714	443389	590754
1715	443639	590485
1716	443880	590203
1717	444125	589926
1718	444368	589648
1719	444613	589371
1720	444858	589094
1721	445126	588848
1722	445396	588605
1723	445652	588344
1724	445927	588106
1725	446200	587868
1726	446469	587622
1727	446725	587361
1728	447007	587133
1729	447243	586845
1730	447479	586557
1731	447721	586277
1732	447979	586018
1733	448225	585743
1734	448465	585460
1735	448710	585184
1736	448958	584912
1737	449207	584641
1738	449433	584341
1739	449670	584054
1740	449923	583789
1741	450189	583541
1742	450442	583275
1743	450691	583004
1744	450925	582714
1745	451182	582454
1746	451434	582187
1747	451679	581911
1748	451919	581630
1749	452155	581342
1750	452391	581056
1751	452626	580766
1752	452896	580523
1753	453126	580229
1754	453356	579934
1755	453584	579637
1756	453813	579341
1757	454056	579064
1758	454290	578775
1759	454525	578487
1760	454768	578209
1761	455001	577919
1762	455248	577646
1763	455471	577343
1764	455707	577057
1765	455951	576781
1766	456169	576471
1767	456397	576176
1768	456626	575880
1769	456851	575581
1770	457076	575280
1771	457317	575001
1772	457550	574712
1773	457804	574449
1774	458033	574155
1775	458275	573877
1776	458505	573583
1777	458731	573284
1778	458956	572986
1779	459212	572725
1780	459446	572438
1781	459682	572153
1782	459923	571873
1783	460163	571593
1784	460415	571328
1785	460651	571042
1786	460884	570754
1787	461113	570460
1788	461333	570155
1789	461562	569861
1790	461808	569589
1791	462034	569292
1792	462255	568989
1793	462482	568693
1794	462724	568416
1795	462945	568113
1796	463164	567808
1797	463418	567546
1798	463636	567239
1799	463867	566949
1800	464091	566650
1801	464325	566364
1802	464560	566079
1803	464785	565780
1804	465031	565509
1805	465254	565208
1806	465507	564945
1807	465722	564636
1808	465952	564346
1809	466186	564059
1810	466405	563755
1811	466643	563474
1812	466886	563199
1813	467110	562901
1814	467350	562623
1815	467579	562331
1816	467806	562036
1817	468032	561741
1818	468271	561463
1819	468520	561195
1820	468741	560894
1821	468986	560621
1822	469212	560326
1823	469437	560030
1824	469666	559739
1825	469915	559472
1826	470150	559188
1827	470387	558907
1828	470631	558633
1829	470886	558373
1830	471110	558077
1831	471352	557801
1832	471591	557522
1833	471812	557222
1834	472047	556939
1835	472275	556647
1836	472511	556364
1837	472728	556060
1838	472947	555758
1839	473188	555481
1840	473421	555197
1841	473671	554930
1842	473916	554659
1843	474143	554367
1844	474362	554066
1845	474603	553789
1846	474824	553490
1847	475068	553218
1848	475295	552925
1849	475524	552636
1850	475748	552340
1851	475975	552049
1852	476205	551761
1853	476445	551484
1854	476670	551190
1855	476900	550902
1856	477136	550621
1857	477357	550322
1858	477582	550028
1859	477820	549750
1860	478061	549475
1861	478307	549206
1862	478529	548909
1863	478748	548608
1864	478979	548322
1865	479204	548029
1866	479446	547754
1867	479678	547470
1868	479911	547186
1869	480149	546908
1870	480366	546606
1871	480613	546338
1872	480851	546060
1873	481092	545786
1874	481335	545513
1875	481578	545241
1876	481802	544948
1877	482023	544650
1878	482252	544362
1879	482471	544063
1880	482702	543777
1881	482946	543507
1882	483186	543232
1883	483413	542942
1884	483646	542658
1885	483871	542366
1886	484098	542076
1887	484315	541776
1888	484534	541477
1889	484769	541198
1890	485002	540915
1891	485223	540619
1892	485450	540329
1893	485673	540035
1894	485894	539740
1895	486146	539478
1896	486379	539196
1897	486607	538908
1898	486845	538631
1899	487083	538355
1900	487336	538095
1901	487572	537816
1902	487790	537518
1903	488030	537243
1904	488261	536959
1905	488476	536657
1906	488690	536355
1907	488920	536070
1908	489158	535793
1909	489406	535528
1910	489644	535252
1911	489881	534974
1912	490114	534693
1913	490342	534406
1914	490775	534343
1915	491358	534442
1916	491959	534560
1917	492566	534683
1918	493153	534785
1919	493748	534893
1920	494360	535021
1921	494974	535148
1922	495568	535255
1923	496159	535357
1924	496810	535522
1925	497440	535665
1926	498038	535772
1927	498613	535854
1928	499241	535992
1929	499816	536073
1930	500397	536158
1931	501022	536290
1932	501640	536414
1933	502242	536522
1934	502839	536621
1935	503201	536470
1936	503457	536207
1937	503724	535954
1938	503970	535679
1939	504225	535415
1940	504463	535131
1941	504714	534862
1942	504951	534578
1943	505181	534286
1944	505419	534003
1945	505656	533720
1946	505891	533434
1947	506140	533162
1948	506372	532872
1949	506638	532619
1950	506875	532335
1951	507124	532065
1952	507360	531780
1953	507589	531487
1954	507830	531209
1955	508085	530944
1956	508310	530647
1957	508536	530353
1958	508793	530090
1959	509025	529802
1960	509246	529501
1961	509471	529206
1962	509692	528906
1963	509923	528617
1964	510143	528316
1965	510376	528029
1966	510604	527736
1967	510853	527466
1968	511080	527173
1969	511333	526906
1970	511561	526614
1971	511807	526341
1972	512054	526069
1973	512282	525776
1974	512510	525485
1975	512740	525196
1976	512984	524920
1977	513211	524627
1978	513439	524336
1979	513680	524058
1980	513912	523770
1981	514159	523498
1982	514392	523212
1983	514631	522932
1984	514866	522648
1985	515107	522369
1986	515326	522069
1987	515586	521810
1988	515808	521514
1989	516031	521218
1990	516260	520928
1991	516486	520634
1992	516731	520361
1993	516983	520094
1994	517223	519816
1995	517461	519535
1996	517684	519239
1997	517907	518944
1998	518156	518674
1999	518379	518379
2000	518612	518094
2001	518840	517803
2002	519066	517511
2003	519302	517229
2004	519530	516938
2005	519770	516660
2006	520011	516384
2007	520258	516113
2008	520490	515826
2009	520730	515549
2010	520961	515262
2011	521205	514988
2012	521442	514707
2013	521668	514416
2014	521892	514122
2015	522115	513827
2016	522373	513568
2017	522615	513292
2018	522860	513019
2019	523100	512742
2020	523321	512446
2021	523558	512165
2022	523788	511877
2023	524008	511581
2024	524241	511297
2025	524478	511016
2026	524725	510746
2027	524961	510465
2028	525185	510172
2029	525407	509877
2030	525630	509584
2031	525861	509298
2032	526103	509023
2033	526351	508754
2034	526573	508460
2035	526807	508177
2036	527037	507891
2037	527280	507617
2038	527507	507328
2039	527755	507059
2040	527994	506781
2041	528219	506490
2042	528453	506208
2043	528679	505918
2044	528929	505651
2045	529163	505369
2046	529415	505104
2047	529656	504828
2048	529897	504553
2049	530141	504280
2050	530367	503990
2051	530630	503736
2052	530856	503447
2053	531256	503322
2054	531836	503368
2055	532432	503428
2056	533053	503511
2057	533678	503597
2058	534306	503685
2059	534997	503832
2060	535689	503979
2061	536354	504100
2062	536992	504194
2063	537629	504288
2064	538277	504390
2065	538995	504558
2066	539656	504671
2067	540271	504740
2068	540943	504863
2069	541579	504951
2070	542187	505011
2071	542775	505053
2072	543386	505116
2073	543772	504969
2074	544004	504678
2075	544250	504401
2076	544482	504111
2077	544713	503820
2078	544938	503523
2079	545177	503240
2080	545404	502946
2081	545968	502962
2082	546543	502987
2083	547113	503008
2084	547720	503061
2085	548312	503102
2086	548876	503115
2087	549224	502930
2088	549466	502647
2089	549738	502392
2090	549965	502096
2091	550201	501808
2092	550428	501513
2093	550662	501224
2094	550890	500928
2095	551126	500641
2096	551358	500350
2097	551594	500063
2098	551843	499787
2099	552098	499517
2100	552327	499224
2101	552554	498928
2102	552791	498642
2103	553030	498358
2104	553251	498057
2105	553472	497757
2106	553713	497475
2107	553958	497195
2108	554181	496897
2109	554407	496601
2110	554648	496320
2111	554868	496018
2112	555093	495722
2113	555326	495433
2114	555567	495151
2115	555794	494857
2116	556029	494569
2117	556251	494270
2118	556499	493995
2119	556722	493697
2120	556963	493415
2121	557197	493127
2122	557429	492837
2123	557668	492554
2124	557891	492257
2125	558123	491967
2126	558355	491677
2127	558581	491384
2128	558813	491094
2129	559043	490803
2130	559278	490516
2131	559504	490222
2132	559733	489931
2133	559974	489649
2134	560215	489368
2135	560455	489086
2136	560682	488793
2137	560918	488507
2138	561151	488220
2139	561403	487948
2140	561643	487667
2141	561874	487378
2142	562108	487090
2143	562332	486794
2144	562571	486513
2145	562818	486237
2146	563067	485963
2147	563285	485663
2148	563508	485367
2149	563744	485082
2150	564023	484834
2151	564268	484557
2152	564495	484265
2153	564728	483977
2154	564960	483689
2155	565181	483393
2156	565409	483101
2157	565655	482825
2158	565879	482531
2159	566097	482230
2160	566322	481937
2161	566546	481643
2162	566770	481349
2163	567015	481071
2164	567237	480776
2165	567463	480483
2166	567692	480193
2167	567919	479902
2168	568157	479620
2169	568382	479327
2170	568607	479034
2171	568839	478747
2172	569084	478470
2173	569310	478178
2174	569560	477906
2175	569802	477628
2176	570032	477339
2177	570258	477048
2178	570508	476776
2179	570752	476500
2180	570993	476220
2181	571216	475926
2182	571445	475637
2183	571665	475341
2184	571890	475048
2185	572122	474762
2186	572363	474483
2187	572612	474211
2188	572841	473922
2189	573073	473636
2190	573302	473347
2191	573538	473064
2192	573783	472789
2193	574028	472514
2194	574253	472221
2195	574480	471932
2196	574693	471630
2197	574915	471336
2198	575136	471041
2199	575370	470757
2200	575610	470478
2201	575886	470229
2202	576115	469940
2203	576346	469654
2204	576594	469381
2205	576818	469090
2206	577051	468805
2207	577271	468510
2208	577501	468223
2209	577727	467933
2210	577952	467642
2211	578200	467370
2212	578436	467087
2213	578671	466805
2214	578916	466531
2215	579156	466251
2216	579397	465974
2217	579624	465685
2218	579866	465408
2219	580130	465149
2220	580358	464861
2221	580581	464569
2222	580798	464273
2223	581022	463982
2224	581248	463692
2225	581498	463422
2226	581727	463135
2227	581962	462853
2228	582193	462568
2229	582439	462295
2230	582667	462007
2231	582917	461737
2232	583156	461458
2233	583386	461172
2234	583607	460880
2235	583855	460608
2236	584085	460323
2237	584320	460041
2238	584544	459751
2239	584770	459462
2240	585020	459192
2241	585256	458912
2242	585478	458620
2243	585752	458369
2244	585971	458075
2245	586203	457792
2246	586489	457550
2247	586740	457281
2248	586990	457012
2249	587244	456745
2250	587500	456480
2251	587728	456194
2252	587971	455919
2253	588197	455630
2254	588444	455359
2255	588674	455074
2256	588911	454795
2257	589129	454500
2258	589390	454240
2259	589618	453953
2260	589847	453668
2261	590079	453385
2262	590310	453101
2263	590551	452825
2264	590779	452539
2265	591012	452257
2266	591254	451982
2267	591489	451702
2268	591722	451420
2269	591942	451127
2270	592185	450853
2271	592419	450572
2272	592641	450282
2273	592869	449996
2274	593097	449711
2275	593348	449442
2276	593577	449158
2277	593804	448872
2278	594025	448582
2279	594252	448295
2280	594465	447999
2281	594686	447708
2282	594912	447422
2283	595147	447142
2284	595377	446858
2285	595613	446579
2286	595860	446309
2287	596089	446025
2288	596328	445748
2289	596574	445477
2290	596833	445215
2291	597070	444937
2292	597348	444690
2293	597609	444430
2294	597837	444145
2295	598065	443860
2296	598308	443587
2297	598545	443309
2298	598800	443044
2299	599028	442760
2300	599259	442478
2301	599518	442216
2302	599753	441937
2303	599988	441658
2304	600233	441386
2305	600469	441108
2306	600719	440840
2307	600962	440566
2308	601205	440293
2309	601450	440022
2310	601704	439757
2311	601982	439509
2312	602247	439252
2313	602493	438982
2314	602740	438711
2315	602997	438448
2316	603244	438178
2317	603472	437894
2318	603713	437620
2319	603958	437348
2320	604193	437070
2321	604439	436799
2322	604693	436535
2323	604933	436260
2324	605168	435981
2325	605410	435708
2326	605651	435434
2327	605877	435149
2328	606123	434878
2329	606356	434598
2330	606583	434314
2331	606840	434052
2332	607064	433766
2333	607294	433484
2334	607513	433195
2335	607738	432909
2336	607977	432634
2337	608203	432349
2338	608437	432071
2339	608657	431782
2340	608891	431503
2341	609125	431225
2342	609369	430954
2343	609604	430676
2344	609846	430403
2345	610084	430128
2346	610310	429843
2347	610553	429571
2348	610791	429296
2349	611021	429015
2350	611251	428733
2351	611484	428455
2352	611716	428175
2353	611977	427916
2354	612218	427642
2355	612472	427378
2356	612723	427112
2357	612976	426847
2358	613234	426586
2359	613514	426340
2360	613766	426075
2361	614015	425807
2362	614260	425537
2363	614509	425269
2364	614748	424995
2365	614966	424706
2366	615207	424433
2367	615446	424158
2368	615691	423889
2369	615928	423613
2370	616172	423342
2371	616419	423073
2372	616663	422803
2373	616893	422522
2374	617131	422247
2375	617368	421972
2376	617592	421687
2377	617826	421410
2378	618050	421126
2379	618276	420843
2380	618513	420568
2381	618752	420294
2382	618994	420022
2383	619257	419765
2384	619481	419481
2385	619707	419198
2386	619946	418924
2387	620343	418757
2388	620604	418499
2389	620830	418216
2390	621066	417940
2391	621301	417664
2392	621528	417382
2393	621845	417161
2394	622106	416901
2395	622343	416627
2396	622575	416348
2397	622834	416089
2398	623066	415810
2399	623297	415531
2400	623528	415252
2401	623786	414991
2402	624021	414715
2403	624252	414437
2404	624480	414156
2405	624699	413870
2406	624943	413600
2407	625217	413349
2408	625476	413089
2409	625715	412816
2410	625954	412543
2411	626187	412265
2412	626450	412008
2413	626680	411729
2414	626913	411452
2415	627151	411178
2416	627394	410908
2417	627626	410630
2418	627855	410351
2419	628090	410075
2420	628316	409794
2421	628543	409513
2422	628766	409230
2423	628997	408951
2424	629244	408684
2425	629481	408410
2426	629718	408136
2427	629954	407861
2428	630201	407594
2429	630423	407310
2430	630660	407036
2431	630900	406764
2432	631143	406495
2433	631402	406235
2434	631644	405964
2435	631892	405697
2436	632125	405421
2437	632353	405141
2438	632590	404868
2439	632817	404588
2440	633049	404311
2441	633296	404044
2442	633544	403777
2443	633786	403507
2444	634043	403246
2445	634281	402973
2446	634532	402708
2447	634783	402444
2448	635034	402180
2449	635285	401915
2450	635533	401648
2451	635795	401391
2452	636040	401122
2453	636276	400849
2454	636510	400573
2455	636750	400302
2456	636982	400025
2457	637210	399747
2458	637449	399475
2459	637677	399196
2460	637902	398915
2461	638130	398637
2462	638356	398357
2463	638583	398077
2464	638823	397806
2465	639096	397556
2466	639375	397309
2467	639607	397033
2468	639840	396757
2469	640076	396484
2470	640309	396209
2471	640547	395937
2472	640790	395668
2473	641035	395400
2474	641263	395121
2475	641492	394844
2476	641730	394572
2477	641976	394304
2478	642214	394033
2479	642450	393759
2480	642709	393500
2481	642946	393228
2482	643187	392958
2483	643423	392684
2484	643684	392427
2485	643924	392156
2486	644153	391879
2487	644401	391613
2488	644659	391354
2489	644889	391077
2490	645120	390801
2491	645379	390542
2492	645625	390276
2493	645858	390001
2494	646092	389727
2495	646334	389458
2496	646565	389182
2497	646802	388910
2498	647039	388637
2499	647279	388367
2500	647516	388095
2501	647760	387827
2502	648009	387563
2503	648264	387301
2504	648524	387043
2505	648767	386774
2506	649030	386518
2507	649291	386260
2508	649539	385995
2509	649775	385723
2510	650021	385456
2511	650265	385189
2512	650514	384924
2513	650761	384658
2514	651014	384396
2515	651353	384184
2516	651625	383933
2517	651882	383673
2518	652152	383421
2519	652474	383199
2520	652716	382930
2521	652973	382670
2522	653220	382404
2523	653477	382144
2524	653729	381881
2525	653985	381620
2526	654226	381351
2527	654475	381086
2528	654715	380816
2529	654957	380548
2530	655198	380279
2531	655488	380038
2532	655743	379777
2533	655988	379510
2534	656248	379251
2535	656512	378996
2536	656788	378747
2537	657051	378490
2538	657297	378224
2539	657543	377958
2540	657802	377699
2541	658063	377441
2542	658315	377178
2543	658566	376915
2544	658823	376655
2545	659074	376392
2546	659345	376140
2547	659600	375879
2548	659870	375626
2549	660114	375359
2550	660369	375098
2551	660604	374825
2552	660833	374549
2553	661067	374277
2554	661311	374009
2555	661571	373751
2556	661811	373482
2557	662049	373211
2558	662304	372950
2559	662564	372692
2560	662827	372435
2561	663060	372162
2562	663312	371900
2563	663563	371636
2564	663824	371379
2565	664076	371116
2566	664326	370853
2567	664577	370589
2568	664835	370330
2569	665078	370062
2570	665322	369796
2571	665554	369522
2572	665800	369256
2573	666053	368994
2574	666293	368725
2575	666608	368498
2576	666869	368240
2577	667131	367983
2578	667386	367722
2579	667628	367454
2580	667878	367191
2581	668123	366924
2582	668364	366655
2583	668600	366384
2584	668852	366122
2585	669099	365857
2586	669326	365580
2587	669576	365317
2588	669814	365047
2589	670031	364766
2590	670262	364492
2591	670489	364216
2592	670734	363950
2593	670971	363680
2594	671212	363411
2595	671443	363137
2596	671676	362865
2597	671896	362586
2598	672134	362316
2599	672367	362044
2600	672593	361768
2601	672827	361495
2602	673060	361223
2603	673305	360958
2604	673527	360679
2605	673752	360403
2606	673976	360126
2607	674202	359850
2608	674459	359591
2609	674673	359309
2610	674931	359050
2611	675154	358772
2612	675389	358502
2613	675616	358226
2614	675849	357954
2615	676084	357684
2616	676300	357403
2617	676539	357134
2618	676785	356869
2619	677050	356614
2620	677280	356340
2621	677494	356059
2622	677721	355784
2623	677942	355506
2624	678162	355227
2625	678401	354959
2626	678634	354687
2627	678871	354418
2628	679095	354142
2629	679318	353865
2630	679539	353587
2631	679780	353320
2632	680018	353051
2633	680237	352773
2634	680468	352500
2635	680698	352227
2636	680925	351953
2637	681165	351685
2638	681418	351424
2639	681669	351163
2640	681898	350889
2641	682178	350642
2642	682427	350380
2643	682665	350111
2644	682902	349842
2645	683143	349575
2646	683390	349311
2647	683631	349044
2648	683856	348769
2649	684098	348502
2650	684330	348231
2651	684566	347962
2652	684803	347693
2653	685029	347418
2654	685264	347149
2655	685504	346881
2656	685737	346611
2657	685962	346336
2658	686183	346059
2659	686414	345787
2660	686644	345515
2661	686889	345251
2662	687109	344973
2663	687356	344710
2664	687576	344433
2665	687802	344159
2666	688027	343884
2667	688246	343607
2668	688465	343329
2669	688707	343064
2670	688922	342784
2671	689151	342512
2672	689381	342240
2673	689599	341963
2674	689835	341694
2675	690068	341423
2676	690299	341152
2677	690543	340887
2678	690782	340621
2679	691008	340347
2680	691239	340076
2681	691478	339809
2682	691698	339533
2683	691924	339259
2684	692152	338987
2685	692391	338720
2686	692647	338461
2687	692884	338193
2688	693125	337927
2689	693363	337660
2690	693598	337391
2691	693824	337118
2692	694042	336841
2693	694262	336565
2694	694480	336288
2695	694726	336024
2696	694943	335747
2697	695159	335469
2698	695406	335207
2699	695632	334933
2700	695852	334658
2701	696074	334383
2702	696314	334117
2703	696541	333845
2704	696787	333582
2705	697030	333317
2706	697264	333048
2707	697495	332778
2708	697728	332509
2709	697949	332234
2710	698181	331964
2711	698404	331690
2712	698636	331420
2713	698867	331151
2714	699101	330882
2715	699312	330603
2716	699544	330333
2717	699756	330054
2718	699973	329778
2719	700215	329513
2720	700435	329238
2721	700660	328965
2722	700888	328694
2723	701128	328428
2724	701356	328157
2725	701572	327880
2726	701808	327613
2727	702037	327342
2728	702256	327067
2729	702483	326796
2730	702726	326532
2731	702949	326258
2732	703181	325990
2733	703397	325713
2734	703615	325438
2735	703834	325163
2736	704049	324886
2737	704280	324617
2738	704513	324349
2739	704740	324077
2740	704957	323802
2741	705179	323528
2742	705411	323260
2743	705632	322986
2744	705855	322713
2745	706073	322438
2746	706319	322176
2747	706556	321910
2748	706785	321640
2749	707015	321370
2750	707242	321100
2751	707472	320830
2752	707712	320565
2753	707928	320290
2754	708153	320018
2755	708366	319741
2756	708590	319469
2757	708803	319192
2758	709025	318920
2759	709252	318649
2760	709480	318379
2761	709706	318108
2762	709942	317842
2763	710164	317570
2764	710384	317296
2765	710605	317023
2766	710832	316753
2767	711055	316481
2768	711287	316213
2769	711524	315947
2770	711799	315698
2771	712030	315430
2772	712247	315155
2773	712473	314885
2774	712701	314615
2775	712924	314344
2776	713149	314073
2777	713375	313803
2778	713594	313529
2779	713819	313259
2780	714035	312984
2781	714266	312716
2782	714500	312449
2783	714724	312178
2784	714946	311906
2785	715165	311633
2786	715405	311369
2787	715643	311104
2788	715876	310837
2789	716104	310568
2790	716334	310300
2791	716566	310032
2792	716797	309765
2793	717020	309494
2794	717256	309228
2795	717489	308961
2796	717736	308701
2797	717961	308431
2798	718195	308164
2799	718418	307893
2800	718644	307623
2801	718869	307354
2802	719098	307085
2803	719323	306815
2804	719561	306551
2805	719812	306292
2806	720128	306061
2807	720389	305806
2808	720652	305552
2809	720911	305297
2810	721152	305033
2811	721384	304766
2812	721635	304507
2813	721862	304239
2814	722084	303968
2815	722333	303708
2816	722574	303445
2817	722798	303175
2818	723021	302904
2819	723263	302642
2820	723482	302370
2821	723700	302097
2822	723927	301828
2823	724153	301559
2824	724381	301291
2825	724604	301021
2826	724824	300749
2827	725049	300480
2828	725276	300211
2829	725493	299939
2830	725714	299667
2831	725937	299398
2832	726164	299129
2833	726389	298860
2834	726629	298597
2835	726846	298324
2836	727067	298053
2837	727305	297790
2838	727555	297531
2839	727773	297259
2840	727997	296990
2841	728228	296723
2842	728452	296454
2843	728680	296186
2844	728928	295926
2845	729169	295664
2846	729405	295400
2847	729627	295130
2848	729849	294860
2849	730095	294600
2850	730335	294337
2851	730553	294065
2852	730774	293795
2853	730998	293526
2854	731220	293256
2855	731446	292988
2856	731687	292726
2857	731930	292465
2858	732180	292206
2859	732418	291942
2860	732664	291682
2861	732891	291415
2862	733119	291148
2863	733349	290881
2864	733568	290610
2865	733795	290343
2866	734029	290078
2867	734250	289808
2868	734485	289544
2869	734730	289284
2870	734945	289012
2871	735174	288745
2872	735398	288477
2873	735627	288210
2874	735853	287942
2875	736080	287675
2876	736308	287408
2877	736549	287146
2878	736795	286886
2879	737017	286618
2880	737256	286355
2881	737490	286091
2882	737715	285823
2883	737942	285556
2884	738167	285288
2885	738408	285026
2886	738631	284758
2887	738863	284493
2888	739116	284236
2889	739343	283969
2890	739577	283705
2891	739829	283447
2892	740083	283191
2893	740306	282922
2894	740532	282655
2895	740759	282388
2896	740983	282121
2897	741215	281856
2898	741467	281599
2899	741703	281335
2900	741925	281067
2901	742150	280799
2902	742379	280533
2903	742611	280269
2904	742843	280004
2905	743064	279736
2906	743293	279470
2907	743534	279208
2908	743767	278944
2909	744030	278691
2910	744252	278423
2911	744481	278157
2912	744706	277890
2913	744932	277624
2914	745148	277353
2915	745374	277087
2916	745596	276818
2917	745829	276554
2918	746057	276289
2919	746297	276027
2920	746540	275767
2921	746779	275505
2922	747018	275244
2923	747261	274983
2924	747497	274721
2925	747736	274459
2926	747984	274201
2927	748236	273944
2928	748488	273687
2929	748713	273421
2930	748950	273158
2931	749183	272894
2932	749432	272636
2933	749693	272383
2934	749917	272116
2935	750167	271859
2936	750395	271593
2937	750664	271343
2938	750907	271083
2939	751143	270820
2940	751407	270567
2941	751642	270305
2942	751880	270043
2943	752115	269780
2944	752355	269519
2945	752605	269262
2946	752837	268998
2947	753083	268739
2948	753306	268472
2949	753543	268210
2950	753777	267947
2951	754003	267681
2952	754238	267418
2953	754465	267153
2954	754694	266888
2955	754915	266621
2956	755152	266359
2957	755405	266103
2958	755636	265838
2959	755862	265573
2960	756085	265306
2961	756310	265040
2962	756533	264773
2963	756758	264508
2964	756996	264246
2965	757225	263982
2966	757456	263718
2967	757695	263457
2968	757925	263193
2969	758164	262932
2970	758413	262674
2971	758637	262409
2972	758869	262145
2973	759098	261881
2974	759339	261621
2975	759563	261355
2976	759790	261090
2977	760024	260827
2978	760255	260564
2979	760502	260306
2980	760723	260039
2981	760953	259775
2982	761195	259515
2983	761416	259249
2984	761636	258982
2985	761858	258715
2986	762083	258450
2987	762332	258192
2988	762559	257928
2989	762797	257667
2990	763033	257405
2991	763257	257140
2992	763499	256880
2993	763723	256615
2994	763950	256350
2995	764170	256083
2996	764396	255818
2997	764631	255557
2998	764866	255295
2999	765094	255031
3000	765326	254768
3001	765570	254509
3002	765814	254251
3003	766040	253986
3004	766268	253722
3005	766488	253456
3006	766721	253194
3007	766956	252932
3008	767214	252678
3009	767445	252415
3010	767676	252152
3011	767907	251889
3012	768133	251625
3013	768361	251361
3014	768591	251098
3015	768813	250833
3016	769055	250574
3017	769295	250314
3018	769524	250050
3019	769747	249785
3020	769988	249526
3021	770218	249263
3022	770459	249003
3023	770704	248745
3024	770933	248482
3025	771194	248229
3026	771440	247972
3027	771674	247710
3028	771898	247445
3029	772126	247182
3030	772370	246923
3031	772601	246661
3032	772833	246399
3033	773048	246132
3034	773266	245865
3035	773508	245606
3036	773762	245351
3037	773988	245087
3038	774208	244821
3039	774448	244562
3040	774676	244299
3041	774909	244038
3042	775139	243775
3043	775368	243512
3044	775590	243247
3045	775819	242984
3046	776062	242726
3047	776298	242466
3048	776527	242203
3049	776766	241943
3050	776989	241679
3051	777215	241415
3052	777457	241156
3053	777687	240894
3054	777929	240636
3055	778167	240376
3056	778384	240110
3057	778614	239847
3058	778852	239588
3059	779078	239324
3060	779321	239066
3061	779565	238808
3062	779794	238546
3063	780019	238282
3064	780280	238030
3065	780519	237770
3066	780753	237510
3067	780974	237245
3068	781199	236981
3069	781413	236714
3070	781637	236451
3071	781878	236192
3072	782112	235931
3073	782342	235669
3074	782575	235408
3075	782799	235145
3076	783042	234887
3077	783271	234625
3078	783492	234360
3079	783711	234095
3080	783943	233834
3081	784165	233570
3082	784401	233310
3083	784629	233048
3084	784887	232794
3085	785143	232540
3086	785397	232286
3087	785642	232029
3088	785875	231768
3089	786123	231512
3090	786344	231247
3091	786569	230984
3092	786794	230721
3093	787029	230461
3094	787258	230199
3095	787496	229940
3096	787727	229679
3097	787955	229417
3098	788180	229154
3099	788409	228893
3100	788637	228630
3101	788862	228368
3102	789089	228105
3103	789323	227846
3104	789546	227582
3105	789787	227324
3106	790050	227072
3107	790292	226814
3108	790538	226558
3109	790796	226305
3110	791045	226049
3111	791300	225795
3112	791559	225542
3113	791843	225296
3114	792089	225039
3115	792308	224775
3116	792532	224512
3117	792771	224254
3118	792987	223989
3119	793215	223727
3120	793456	223469
3121	793706	223214
3122	793921	222948
3123	794170	222693
3124	794412	222435
3125	794643	222174
3126	794867	221912
3127	795103	221652
3128	795333	221392
3129	795557	221129
3130	795791	220869
3131	796030	220611
3132	796287	220357
3133	796522	220098
3134	796766	219841
3135	796991	219579
3136	797229	219320
3137	797480	219065
3138	797736	218812
3139	797978	218554
3140	798212	218295
3141	798440	218033
3142	798675	217774
3143	798899	217512
3144	799123	217249
3145	799370	216993
3146	799597	216732
3147	799836	216474
3148	800079	216217
3149	800324	215960
3150	800588	215709
3151	800837	215453
3152	801074	215195
3153	801311	214936
3154	801555	214679
3155	801907	214451
3156	802180	214202
3157	802423	213945
3158	802665	213688
3159	802921	213434
3160	803221	213192
3161	803454	212933
3162	803690	212674
3163	803943	212419
3164	804266	212183
3165	804543	211936
3166	804813	211686
3167	805084	211436
3168	805426	211205
3169	805703	210957
3170	805958	210703
3171	806234	210454
3172	806480	210198
3173	806744	209946
3174	806992	209691
3175	807226	209431
3176	807467	209173
3177	807702	208914
3178	807927	208653
3179	808147	208390
3180	808403	208136
3181	808623	207873
3182	808871	207617
3183	809095	207356
3184	809316	207093
3185	809564	206837
3186	809789	206576
3187	810000	206311
3188	810215	206047
3189	810436	205784
3190	810674	205526
3191	810920	205270
3192	811141	205008
3193	811359	204744
3194	811578	204482
3195	811804	204221
3196	812044	203963
3197	812277	203704
3198	812513	203445
3199	812744	203186
3200	812964	202923
3201	813204	202666
3202	813436	202406
3203	813660	202145
3204	813881	201883
3205	814117	201624
3206	814331	201360
3207	814566	201102
